Customer.ID,Gender,Age,Married,Number.of.Dependents,City,Zip.Code,Latitude,Longitude,Number.of.Referrals,Tenure.in.Months,Offer,Phone.Service,Avg.Monthly.Long.Distance.Charges,Multiple.Lines,Internet.Service,Internet.Type,Avg.Monthly.GB.Download,Online.Security,Online.Backup,Device.Protection.Plan,Premium.Tech.Support,Streaming.TV,Streaming.Movies,Streaming.Music,Unlimited.Data,Contract,Paperless.Billing,Payment.Method,Monthly.Charge,Total.Charges,Total.Refunds,Total.Extra.Data.Charges,Total.Long.Distance.Charges,Total.Revenue,Customer.Status,Churn.Category,Churn.Reason
3374-TTZTK,1,26,1,0,Sun City,92585,33.739412,-117.173334,4,52,0,1,49.82,1,1,2,51,2,2,2,2,2,2,2,2,2,1,0,106.3,5487,0,0,2590.64,8077.64,2,3,14
3376-BMGFE,0,42,0,1,Monrovia,91016,34.1528,-118.000482,0,4,5,1,33.5,1,1,2,27,1,1,1,1,1,1,1,2,0,1,0,70.9,273,8.74,0,134,398.26,0,2,19
3378-AJRAO,1,44,1,0,Garden Grove,92840,33.787165,-117.931889,7,44,0,1,32.22,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,24.85,1013.6,0,0,1417.68,2431.28,2,3,14
3384-CTMSF,1,61,1,0,Lincoln,95648,38.922812,-121.312005,2,47,2,1,48.69,2,1,2,21,1,2,2,1,2,2,2,2,0,1,0,104.1,5135.15,0,0,2288.43,7423.58,2,3,14
3387-PLKUI,0,27,1,1,San Jose,95119,37.233226,-121.78809,6,13,4,1,16.74,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,18.8,251.25,0,0,217.62,468.87,2,3,14
3387-VATUS,1,44,0,0,Aromas,95004,36.878364,-121.629781,0,5,5,1,40.15,2,1,2,19,1,1,1,1,2,2,2,2,0,1,0,94.85,462.8,0,0,200.75,663.55,0,0,0
3389-KTRXV,0,61,1,3,Ravendale,96123,40.845738,-120.322219,0,23,0,1,7.11,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,23.85,625.65,0,0,163.53,789.18,2,3,14
3389-YGYAI,0,79,0,0,Princeton,95970,39.424957,-122.039307,0,8,0,1,45.16,2,1,2,15,1,2,2,1,2,2,1,2,0,1,0,105.5,829.55,0,0,361.28,1190.83,0,5,18
3391-JSQEW,1,32,1,0,San Jose,95110,37.34667,-121.910019,7,40,0,1,24.3,1,1,1,28,1,2,1,1,1,1,1,2,0,1,1,50.15,2058.5,37.03,0,972,2993.47,2,3,14
3392-EHMNK,0,53,1,3,Thermal,92274,33.53604,-116.119222,1,67,1,1,11.4,2,1,2,27,1,2,1,2,2,1,1,2,2,0,1,94.1,6302.8,0,0,763.8,7066.6,2,3,14
3393-FMZPV,0,59,0,0,Elverta,95626,38.734997,-121.463719,0,25,0,1,36.24,2,1,2,3,1,2,1,1,2,2,2,2,0,1,0,100.25,2387.75,0,0,906,3293.75,0,5,8
3396-DKDEL,0,45,1,3,King City,93930,36.220761,-120.980777,3,70,1,1,11.36,2,1,2,53,2,2,2,2,2,2,2,2,2,1,1,115.15,8250,0,0,795.2,9045.2,2,3,14
3397-AVTKU,1,64,0,0,Mount Hamilton,95140,37.382909,-121.634151,0,43,0,1,21.64,1,1,1,13,1,2,1,1,1,2,2,2,2,1,0,60,2548.55,0,0,930.52,3479.07,2,3,14
3398-FSHON,0,79,0,0,San Diego,92121,32.898613,-117.202937,0,12,0,1,34.01,2,1,2,18,1,2,1,1,2,1,1,2,0,1,0,91.3,1094.5,0,0,408.12,1502.62,0,1,3
3398-GCPMU,0,74,1,0,Fullerton,92833,33.877639,-117.961212,4,72,1,1,5.77,2,1,1,24,2,2,2,2,2,2,1,2,2,1,1,89.55,6448.85,0,0,415.44,6864.29,2,3,14
3398-ZOUAA,1,76,1,0,Redwood City,94063,37.499411,-122.196318,1,21,4,1,19.74,1,1,2,18,1,1,1,1,1,1,1,2,0,1,0,69.1,1474.75,0,0,414.54,1889.29,0,0,1
3399-BMLVW,1,40,1,0,Whitmore,96096,40.637105,-121.906949,5,51,2,1,9.53,1,1,1,10,2,2,1,2,1,1,1,2,2,0,1,60.5,3121.45,0,0,486.03,3607.48,2,3,14
3400-ESFUW,1,28,1,0,Cupertino,95014,37.306612,-122.080621,1,55,2,1,8.8,1,1,1,48,2,2,1,2,1,1,1,1,2,0,0,57.55,3046.4,0,60,484,3590.4,0,1,5
3401-URHDA,1,59,0,0,Emigrant Gap,95715,39.23754,-120.720196,0,51,0,1,9.85,2,1,0,3,2,1,1,2,1,1,1,2,1,0,1,59.9,3043.6,0,0,502.35,3545.95,2,3,14
3402-XRIUO,0,73,1,0,Glendale,91201,34.17051,-118.289463,5,22,4,1,17.22,2,1,1,25,2,2,1,2,1,1,1,2,2,1,1,63.55,1381.8,0,0,378.84,1760.64,2,3,14
3404-JNXAX,0,40,1,2,Ukiah,95482,39.134075,-123.23422,9,51,2,1,29.56,2,1,2,27,1,1,1,2,1,1,1,2,0,1,0,80.75,4116.9,0,0,1507.56,5624.46,2,3,14
3407-JMJQQ,0,22,1,1,Oakhurst,93644,37.648647,-119.231447,2,71,0,1,1.84,2,1,2,69,2,2,2,1,2,2,2,1,2,1,0,109,7661.8,0,150,130.64,7942.44,2,3,14
3407-QGWLG,1,23,0,1,Roseville,95661,38.736685,-121.251984,0,3,0,1,37.85,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,20.05,75.45,0,0,113.55,189,1,3,14
3410-MHHUM,0,40,1,2,San Francisco,94111,37.801776,-122.402293,4,44,2,1,24.71,2,1,2,27,1,2,2,1,1,2,2,1,1,0,0,94.4,4295.35,0,40,1087.24,5422.59,2,3,14
3410-YOQBQ,0,61,0,0,Compton,90221,33.885811,-118.206459,0,31,0,1,25.57,1,1,1,27,1,2,2,2,2,2,2,1,2,0,1,79.2,2497.2,0,70,792.67,3359.87,2,3,14
3411-WLRSQ,0,80,1,0,Los Angeles,90038,34.088017,-118.327168,3,3,5,1,39.51,1,1,2,17,1,2,1,1,1,1,1,1,0,1,0,74.6,239.05,0,30,118.53,387.58,1,3,14
3413-BMNZE,1,71,0,0,Los Angeles,90037,34.002642,-118.287596,0,1,5,1,11.89,1,1,1,12,1,1,1,1,1,1,1,2,1,0,0,45.25,45.25,0,0,11.89,57.14,1,3,14
3413-CSSTH,1,40,0,0,Stevinson,95374,37.316807,-120.855753,0,41,0,1,6.6,2,1,0,3,1,1,2,1,1,1,1,2,0,1,0,55.7,2237.55,0,0,270.6,2508.15,2,3,14
3413-DHLPB,1,57,1,1,Oceano,93445,35.059695,-120.604741,1,60,2,1,2.83,2,1,2,19,1,2,1,2,2,2,2,2,0,1,0,103.75,5969.95,0,0,169.8,6139.75,2,3,14
3415-TAILE,0,21,1,2,Johannesburg,93528,35.363339,-117.637641,1,2,0,1,27.27,1,1,1,51,1,1,1,1,2,2,2,2,0,0,1,65.7,134.35,0,0,54.54,188.89,0,1,2
3417-TSCIC,1,19,0,0,Cloverdale,95425,38.801936,-122.938935,0,29,0,0,0,0,1,1,59,1,1,1,1,1,1,1,2,1,1,1,24.85,788.05,0,0,0,788.05,2,3,14
3419-SNJJD,0,78,1,0,Yorba Linda,92887,33.884073,-117.732197,3,65,2,1,18.39,2,1,2,28,2,1,2,1,2,2,1,2,0,0,0,105.25,6786.4,0,0,1195.35,7981.75,0,0,1
3420-YJLQT,0,45,0,0,Alturas,96101,41.468877,-120.54229,0,2,5,1,25.56,2,1,2,6,1,2,1,1,1,1,1,2,0,0,0,79.55,151.75,0,0,51.12,202.87,1,3,14
3420-ZDBMA,1,78,0,0,Brea,92821,33.930199,-117.862898,0,5,5,1,17.13,1,1,2,9,1,1,1,1,1,1,1,2,2,1,1,71.45,371.6,0,0,85.65,457.25,2,3,14
3422-GALYP,1,20,0,0,Phillipsville,95559,40.184094,-123.745487,0,2,5,1,28.61,2,1,2,85,1,2,1,1,1,1,1,2,0,1,0,79.45,145.15,0,0,57.22,202.37,1,3,14
3422-LYEPQ,1,57,1,0,Carmel By The Sea,93921,36.554618,-121.922239,1,1,5,1,18.84,1,1,2,19,1,1,1,1,1,1,1,2,0,1,0,71,71,0,0,18.84,89.84,0,0,1
3422-WJOYD,1,27,1,0,Oakland,94618,37.84551,-122.235181,1,28,0,1,33.63,1,1,1,48,2,1,1,2,1,1,1,1,1,0,1,54.35,1426.45,0,30,941.64,2398.09,2,3,14
3423-HHXAO,0,58,1,1,Littlerock,93543,34.505273,-117.955054,2,14,0,1,41.05,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.5,272,0,0,574.7,846.7,2,3,14
3424-NMNBO,1,78,1,0,San Diego,92117,32.825086,-117.199424,1,58,0,1,49.38,2,1,2,19,2,2,2,1,2,2,1,2,1,1,0,108.85,6287.25,0,0,2864.04,9151.29,0,1,3
3426-NIYYL,1,47,0,0,Sausalito,94965,37.848641,-122.515692,0,15,4,1,3.15,2,1,1,26,1,1,1,1,1,1,1,1,0,0,0,51.55,765.5,0,20,47.25,832.75,0,0,1
3427-GGZZI,0,30,1,0,Midpines,95345,37.581496,-119.972762,1,19,0,1,45.37,2,1,2,52,1,2,1,1,1,2,2,2,0,1,0,89.1,1620.8,0,0,862.03,2482.83,2,3,14
3428-MMGUB,1,34,0,0,Rio Nido,95471,38.522328,-122.97932,0,60,0,1,7.1,2,1,2,10,1,1,2,1,2,1,1,2,2,1,0,89.55,5231.2,0,0,426,5657.2,2,3,14
3428-XZMAZ,1,64,0,0,Turlock,95382,37.529656,-120.854357,0,1,0,1,45.86,1,1,2,27,1,1,1,1,1,1,1,2,0,1,0,69.35,69.35,0,0,45.86,115.21,0,5,12
3429-IFLEM,0,48,0,0,Hayward,94544,37.639215,-122.037554,0,71,1,1,18.2,1,1,1,28,2,2,2,2,2,1,1,2,2,0,1,77.35,5550.1,0,0,1292.2,6842.3,2,3,14
3439-GVUSX,1,45,0,0,Lookout,96054,41.280478,-121.160249,0,1,0,0,0,0,1,1,29,1,1,1,1,1,1,1,2,0,0,1,24.4,24.4,0,0,0,24.4,1,3,14
3440-JPSCL,0,26,0,0,Sonoma,95476,38.25485,-122.461799,0,6,0,1,5.16,1,1,2,59,1,1,2,2,2,2,2,2,0,1,2,99.95,547.65,0,0,30.96,578.61,0,1,4
3441-CGZJH,0,46,1,2,Lost Hills,93249,35.637715,-119.893068,8,43,0,0,0,0,1,1,10,2,1,2,2,2,2,2,1,1,1,1,60.4,2640.55,0,100,0,2740.55,2,3,14
3442-ZHHCC,1,60,0,0,Coarsegold,93614,37.212191,-119.749323,0,68,1,1,1.27,2,1,0,13,2,2,2,1,1,2,2,2,1,1,1,76.9,5023,0,0,86.36,5109.36,2,3,14
3445-HXXGF,1,66,1,0,Sierra Madre,91024,34.168686,-118.057505,6,58,2,0,0,0,1,1,24,1,2,2,1,1,2,1,2,0,1,0,45.3,2651.2,40.95,0,0,2610.25,0,2,20
3446-QDSZF,0,57,0,0,Homewood,96141,39.117018,-120.212535,0,4,5,1,38.96,1,1,1,10,1,1,1,1,2,1,1,2,0,0,1,55.5,227.35,0,0,155.84,383.19,2,3,14
3450-WXOAT,1,36,0,0,Bakersfield,93309,35.342891,-119.064803,0,46,2,1,24.13,1,1,0,16,1,1,1,1,1,1,1,2,0,1,1,45.2,2065.15,0,0,1109.98,3175.13,2,3,14
3451-VAWLI,0,62,1,2,North Highlands,95660,38.671295,-121.388251,5,35,0,1,15.41,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.7,730.4,0,0,539.35,1269.75,2,3,14
3452-ABWRL,1,70,0,0,San Jose,95132,37.424655,-121.74841,0,47,0,1,44.08,2,1,2,20,1,1,1,1,2,1,1,2,1,1,1,86.05,3865.6,0,0,2071.76,5937.36,2,3,14
3452-FLHYD,1,47,1,0,Lucerne,95458,39.141934,-122.770679,3,25,0,1,25.08,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,20.95,495.15,0,0,627,1122.15,2,3,14
3452-GWUIN,0,78,1,0,Raisin City,93652,36.594542,-119.905245,10,19,0,1,19.57,2,1,2,27,1,1,1,1,2,2,1,2,2,1,0,94.95,1760.25,0,0,371.83,2132.08,2,3,14
3452-SRFEG,1,39,0,0,La Verne,91750,34.144703,-117.770299,0,49,2,1,23.82,2,1,2,18,1,1,1,1,1,1,1,2,0,1,0,74.6,3720.35,0,0,1167.18,4887.53,2,3,14
3453-RTHJQ,1,59,0,0,San Bernardino,92407,34.250069,-117.393949,0,6,5,1,18.65,1,1,2,18,1,1,1,1,1,1,1,2,0,1,0,69.1,435,0,0,111.9,546.9,2,3,14
3454-JFUBC,1,66,0,0,Pala,92059,33.384345,-117.072619,0,68,1,1,10.48,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20,1396,0,0,712.64,2108.64,2,3,14
3457-PQBYH,0,35,1,1,Washington,95986,39.34128,-120.786867,6,58,0,1,17.21,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.3,1160.75,25.57,0,998.18,2133.36,2,3,14
3458-IDMFK,1,29,0,0,Idyllwild,92549,33.755039,-116.741796,0,25,3,1,29.38,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20.75,499.4,0,0,734.5,1233.9,2,3,14
3460-TJBWI,1,58,1,3,Marshall,94940,38.129308,-122.834815,1,24,0,1,7.37,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,24.2,609.05,0,0,176.88,785.93,2,3,14
3462-BJQQA,0,23,0,0,Belvedere Tiburon,94920,37.885629,-122.46858,0,6,0,1,34.42,2,1,2,42,1,2,1,1,2,1,1,1,0,1,0,89.75,552.65,0,60,206.52,819.17,2,3,14
3466-BYAVD,1,50,1,1,Long Beach,90802,33.752524,-118.210737,1,15,0,1,8.44,1,1,0,21,1,2,2,2,1,2,2,2,0,1,1,69.5,1071.4,0,0,126.6,1198,2,3,14
3466-RITXD,1,34,0,0,Twin Bridges,95735,38.805481,-120.13287,0,26,0,1,37.59,2,1,2,8,2,2,1,1,2,1,1,2,0,1,1,92.4,2349.8,0,0,977.34,3327.14,2,3,14
3466-WAESX,1,46,0,2,Rancho Cucamonga,91701,34.132275,-117.611478,0,16,4,1,13.99,2,1,1,18,2,2,1,1,1,2,2,2,0,1,0,69.1,1083.7,0,0,223.84,1307.54,2,3,14
3468-DRVQJ,0,42,1,1,Los Angeles,90031,34.085807,-118.206617,5,10,0,1,26.37,2,1,0,26,2,2,1,1,2,1,1,2,1,0,0,70.3,676.15,0,0,263.7,939.85,2,3,14
3470-BTGQO,1,60,0,2,Belmont,94002,37.509366,-122.306132,0,21,4,1,19.57,1,1,1,29,1,1,1,1,1,1,1,2,0,0,1,45.65,985.05,0,0,410.97,1396.02,2,3,14
3470-OBUET,0,49,1,2,San Jose,95123,37.238758,-121.828375,5,67,0,1,43.01,2,1,0,16,2,2,1,2,2,1,1,2,2,0,1,74,4868.4,0,0,2881.67,7750.07,2,3,14
3472-OAOOR,1,23,1,1,Mission Hills,91345,34.266389,-118.459744,3,19,0,0,0,0,1,0,52,2,2,1,1,1,1,1,2,0,1,1,34.95,610.2,0,0,0,610.2,2,3,14
3472-QPRCH,1,43,1,1,Sacramento,95826,38.542532,-121.378826,9,40,0,1,27.95,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.25,1006.9,44.51,0,1118,2080.39,2,3,14
3473-XIIIT,0,61,1,0,Sacramento,95824,38.517295,-121.439819,1,16,0,1,37.83,2,1,0,26,1,2,1,1,2,2,2,2,0,1,0,100,1534.75,0,0,605.28,2140.03,0,1,2
3474-BAFSJ,1,27,1,0,West Hollywood,90069,34.093781,-118.381061,2,57,0,0,0,0,1,1,69,1,2,2,2,2,2,2,1,2,1,0,57.5,3265.95,0,150,0,3415.95,2,3,14
3481-JHUZH,1,36,1,0,Forks Of Salmon,96031,41.232128,-123.194748,10,41,2,1,39.39,2,1,2,3,1,2,1,1,1,1,1,2,0,1,0,80.25,3439,2.18,0,1614.99,5051.81,2,3,14
3482-ABPKK,0,19,0,0,Nuevo,92567,33.82769,-117.102244,0,28,3,1,28.42,1,1,1,48,2,1,1,2,1,1,1,1,1,0,1,54.3,1546.3,0,150,795.76,2492.06,2,3,14
3486-HOOGQ,0,44,1,1,San Jose,95128,37.316146,-121.936285,3,70,1,1,8.36,2,1,1,19,2,2,2,2,2,1,1,2,2,0,0,79.7,5743.3,0,0,585.2,6328.5,2,3,14
3486-KHMLI,1,53,0,1,Adelanto,92301,34.667815,-117.536183,0,21,4,1,31.26,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,24.7,467.15,0,0,656.46,1123.61,2,3,14
3486-NPGST,0,47,0,0,Mill Valley,94941,37.901371,-122.572024,0,36,0,1,41.33,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.55,620.75,0,0,1487.88,2108.63,2,3,14
3487-EARAT,0,46,1,0,Wishon,93669,37.287758,-119.548156,7,70,0,1,19.1,1,1,1,21,2,2,2,2,1,2,2,2,1,0,1,74.1,5222.3,0,0,1337,6559.3,2,3,14
3488-PGMQJ,1,66,0,0,Alpine,91901,32.827184,-116.703729,0,8,0,1,1.78,1,1,2,7,1,2,1,1,1,1,1,2,0,1,0,74.5,606.55,0,0,14.24,620.79,0,2,16
3489-HHPFY,0,40,1,0,Amboy,92304,34.559882,-115.637164,9,2,0,1,22.23,2,1,2,13,1,1,1,1,2,1,1,2,0,1,0,84.05,134.05,0,0,44.46,178.51,1,3,14
3489-VSFRD,0,32,0,0,Willits,95490,39.492046,-123.375818,0,56,2,1,30.86,1,1,1,22,2,1,2,2,1,1,1,2,1,1,1,60.25,3282.75,0,0,1728.16,5010.91,2,3,14
3494-JCHRQ,1,38,0,0,Van Nuys,91411,34.17847,-118.459472,0,1,0,1,27.89,1,1,2,20,1,1,1,1,1,1,1,2,0,1,0,70.05,70.05,0,0,27.89,97.94,0,0,1
3496-LFSZU,1,40,1,0,Anaheim,92801,33.844983,-117.952151,2,4,0,1,28.47,1,1,2,5,1,1,1,1,1,1,1,1,0,0,0,70.5,294.2,0,10,113.88,418.08,2,3,14
3498-LZGQZ,1,59,1,3,Walnut Grove,95690,38.240419,-121.587535,2,63,0,1,30.1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,2,19.15,1177.05,0,0,1896.3,3073.35,2,3,14
3500-NSDOA,1,35,1,0,Los Angeles,90008,34.008293,-118.346766,1,68,0,1,11.12,2,1,0,10,1,2,1,2,1,2,2,2,2,0,1,70.8,4859.95,0,0,756.16,5616.11,2,3,14
3500-RMZLT,0,76,0,0,Fresno,93702,36.739385,-119.753649,0,15,0,1,19.11,1,1,2,8,2,1,2,2,1,2,1,1,0,1,1,96.3,1426.75,0,150,286.65,1863.4,0,0,1
3503-TYDAY,0,41,1,0,Keene,93531,35.214982,-118.59049,7,43,2,1,41.83,2,1,2,15,1,2,1,1,1,1,1,2,0,0,0,80.45,3398.9,0,0,1798.69,5197.59,2,3,14
3506-LCJDC,1,52,1,3,Modesto,95358,37.612612,-121.108568,1,1,0,1,8.03,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.95,19.95,0,0,8.03,27.98,0,5,12
3506-OVLKD,1,40,0,0,Wilmington,90744,33.782068,-118.262263,0,35,0,1,49.13,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,26.2,954.9,0,0,1719.55,2674.45,2,3,14
3507-GASNP,1,49,0,2,North Hollywood,91602,34.15136,-118.364786,0,60,2,1,16.59,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.95,1189.9,0,0,995.4,2185.3,2,3,14
3508-CFVZL,0,55,0,0,El Monte,91731,34.079934,-118.046695,0,71,1,1,49.52,2,1,2,19,2,2,2,2,2,2,2,2,2,0,1,111.3,7985.9,0,0,3515.92,11501.82,2,3,14
3508-VLHCZ,0,43,1,3,Lakewood,90715,33.841027,-118.078097,10,71,1,1,41.71,2,1,0,20,2,2,2,2,2,2,2,2,2,1,1,90.55,6239.05,0,0,2961.41,9200.46,2,3,14
3509-GWQGF,1,74,0,0,Ducor,93218,35.846067,-119.004073,0,24,3,1,31.73,1,1,2,13,1,1,1,1,1,1,1,1,1,0,1,70,1732.6,0,140,761.52,2634.12,2,3,14
3511-APPBJ,1,21,0,0,Spring Valley,91977,32.726627,-116.994608,0,23,0,1,41.94,1,1,2,30,2,1,2,1,2,2,2,2,1,1,1,99.95,2292.75,0,0,964.62,3257.37,2,3,14
3511-BFTJW,1,25,1,3,Glendora,91740,34.119363,-117.855059,8,72,1,0,0,0,1,1,82,2,2,2,1,1,1,1,2,2,0,1,38.5,2763,0,0,0,2763,2,3,14
3512-IZIKN,0,57,1,0,San Bernardino,92404,34.183286,-117.221722,1,70,1,1,42.67,2,1,1,24,2,1,2,2,1,1,1,2,2,0,1,65.3,4759.75,0,0,2986.9,7746.65,0,2,19
3518-FSTWG,1,67,1,0,Paradise,95969,39.69676,-121.644379,1,72,0,1,17.71,2,1,2,4,2,2,2,1,2,2,2,2,2,1,0,109.55,7920.7,0,0,1275.12,9195.82,2,3,14
3518-PZXZQ,0,27,1,0,Castroville,95012,36.784481,-121.759054,8,1,0,1,36.69,1,1,1,82,1,1,1,1,2,1,1,2,0,1,1,55.3,55.3,0,0,36.69,91.99,1,3,14
3519-ZKXGG,0,61,1,0,San Francisco,94123,37.800254,-122.436975,1,3,5,1,44.34,2,1,2,29,1,1,1,1,1,1,1,2,0,1,0,75.85,256.6,0,0,133.02,389.62,0,1,5
3520-FJGCV,1,47,1,1,San Diego,92120,32.807867,-117.060993,2,72,0,1,17.3,2,1,2,14,2,2,2,2,2,2,2,2,2,1,1,112.6,8126.65,0,0,1245.6,9372.25,2,3,14
3521-HTQTV,1,54,0,0,Hesperia,92345,34.361387,-117.337509,0,34,0,1,20.47,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,26.1,980.35,0,0,695.98,1676.33,2,3,14
3521-MNKLV,1,25,0,0,Nubieber,96068,41.082472,-121.195215,0,24,0,1,38.68,1,1,1,73,1,1,2,1,1,1,1,2,0,1,1,49.7,1167.8,0,0,928.32,2096.12,2,3,14
3521-SYVOR,0,26,0,0,San Diego,92126,32.886925,-117.152162,0,37,3,1,3.27,1,1,0,71,1,1,1,1,2,2,2,2,0,1,0,64.75,2345.2,0,0,120.99,2466.19,0,0,1
3522-CDKHF,0,21,1,0,Stockton,95210,38.033219,-121.297433,6,32,3,1,19.3,1,1,2,47,2,1,1,1,1,1,1,2,0,1,0,75.5,2324.7,0,0,617.6,2942.3,2,3,14
3523-BRGUW,1,65,0,0,Los Altos,94022,37.349546,-122.134356,0,26,3,1,29.88,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.3,504.2,9.49,0,776.88,1271.59,2,3,14
3523-QRQLL,0,22,1,0,Bieber,96009,41.083464,-121.107929,1,22,0,1,35.04,1,1,1,76,1,2,1,1,2,2,2,2,1,1,0,69.5,1498.2,49.57,0,770.88,2219.51,0,1,5
3524-WQDSG,0,29,1,2,Corte Madera,94925,37.924014,-122.511694,8,43,0,1,5.25,2,1,2,59,1,1,2,1,2,2,2,2,0,1,0,99.3,4209.95,0,0,225.75,4435.7,2,3,14
3525-DVKFN,0,58,0,0,Felton,95018,37.089111,-122.062213,0,17,4,1,30.07,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.4,358.05,0,0,511.19,869.24,2,3,14
3528-HFRIQ,1,73,1,0,Los Angeles,90068,34.137411,-118.328915,10,71,0,0,0,0,1,0,28,1,2,2,1,2,2,2,1,0,1,0,52.3,3765.05,0,40,0,3805.05,2,3,14
3530-CRZSB,0,55,0,0,Malibu,90263,34.037037,-118.705803,0,7,0,1,15.54,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.65,155.9,0,0,108.78,264.68,2,3,14
3530-VWVGU,0,27,1,2,Manteca,95337,37.750822,-121.238423,2,22,4,1,49.51,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.9,400.3,0,0,1089.22,1489.52,2,3,14
3533-UVMOM,1,56,1,0,Markleeville,96120,38.735789,-119.85798,4,68,0,1,11.94,1,1,1,3,2,2,2,1,1,2,2,2,2,0,0,70.95,4741.45,0,0,811.92,5553.37,2,3,14
3536-IQCTX,1,76,1,0,South Pasadena,91030,34.110444,-118.156957,1,32,0,1,49.6,2,1,2,10,1,1,1,1,1,2,2,2,0,0,0,85.3,2661.1,0,0,1587.2,4248.3,0,1,2
3537-HPKQT,0,20,1,0,Mentone,92359,34.103578,-117.04054,3,55,0,1,23.45,2,1,2,53,1,2,1,1,1,1,1,2,0,1,1,77.75,4266.4,0,0,1289.75,5556.15,2,3,14
3537-RYBHH,0,78,1,0,Northridge,91324,34.238208,-118.55029,1,47,0,1,46.77,2,1,1,24,2,2,2,1,1,1,1,2,2,1,1,67.45,3252,0,0,2198.19,5450.19,2,3,14
3538-WZPHD,1,46,0,0,San Francisco,94127,37.736535,-122.45732,0,3,5,0,0,0,1,0,3,1,2,1,1,1,1,1,2,0,1,0,29.6,79.45,0,0,0,79.45,0,1,2
3540-RZJYU,0,21,0,0,Zenia,95595,40.170357,-123.417298,0,15,0,1,20.03,1,1,2,59,2,1,1,1,2,1,2,1,0,0,0,86.2,1270.2,0,100,300.45,1670.65,0,2,10
3541-ZNUHK,0,51,1,2,La Crescenta,91214,34.239636,-118.245259,5,55,0,1,20.1,2,1,2,19,2,2,1,1,1,1,1,2,0,1,0,85.1,4600.95,14.3,0,1105.5,5692.15,2,3,14
3544-FBCAS,0,36,1,1,Philo,95466,39.094102,-123.500853,4,72,0,1,12.84,2,1,1,22,2,2,2,1,2,2,2,2,2,1,1,83.6,5959.3,0,0,924.48,6883.78,2,3,14
3545-CNWRG,0,52,1,3,Santa Monica,90402,34.035849,-118.503508,7,49,2,1,27.38,2,1,2,57,1,2,1,1,2,2,2,2,0,1,0,98.35,4889.2,0,0,1341.62,6230.82,2,3,14
3546-GHEAE,1,29,0,0,Blythe,92225,33.674583,-114.71612,0,7,0,1,9.43,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.45,165.35,0,0,66.01,231.36,2,3,14
3547-LQRIK,0,20,1,0,San Gregorio,94074,37.331762,-122.341444,7,47,0,1,11.68,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,26.9,1250.85,0,0,548.96,1799.81,2,3,14
3549-ZTMNH,1,56,1,1,San Mateo,94402,37.556634,-122.317723,0,12,0,1,26.17,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,24,269.65,0,0,314.04,583.69,2,3,14
3550-SAHFP,0,51,0,0,Saint Helena,94574,38.581354,-122.296283,0,33,0,1,20.29,2,1,2,30,1,1,1,1,1,2,2,1,0,1,0,83.35,2757.85,0,40,669.57,3467.42,0,5,18
3551-GAEGL,1,23,1,0,Oakhurst,93644,37.648647,-119.231447,0,34,0,0,0,0,1,1,42,2,1,1,1,1,1,1,2,1,0,0,30.4,938.65,0,0,0,938.65,2,3,14
3551-HUAZH,1,68,0,0,Brownsville,95919,39.440687,-121.263583,0,1,5,1,11.08,2,1,2,12,1,1,1,1,1,1,1,2,0,1,0,74.4,74.4,0,0,11.08,85.48,0,5,18
3552-CTCYF,1,42,1,3,San Bernardino,92411,34.122501,-117.320138,4,63,2,1,40.73,2,1,2,76,1,2,2,1,2,2,2,2,2,1,0,104.8,6597.25,0,0,2565.99,9163.24,2,3,14
3556-BVQGL,0,21,1,0,Sutter Creek,95685,38.432145,-120.77069,2,20,4,1,19.15,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20,416.45,0,0,383,799.45,2,3,14
3557-HTYWR,0,56,0,0,Los Angeles,90043,33.988543,-118.334081,0,47,0,1,45.67,2,1,1,3,2,2,1,2,1,2,2,2,2,0,1,74.05,3496.3,0,0,2146.49,5642.79,2,3,14
